PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
AGRO CHEMICALS                                    ,VIETNAM SOC REP,KGS,34366563,111.72
AGRO CHEMICALS                                    ,YEMEN REPUBLC,KGS,130496,0.33
AGRO CHEMICALS                                    ,ZAMBIA,KGS,268140,1.38
AGRO CHEMICALS                                    ,ZIMBABWE,KGS,326936,3.98
COSMETICS AND TOILETRIES                          ,AFGHANISTAN,KGS,688178,2.88
COSMETICS AND TOILETRIES                          ,ALBANIA,KGS,6038,0.04
COSMETICS AND TOILETRIES                          ,ALGERIA,KGS,915227,1.89
COSMETICS AND TOILETRIES                          ,ANGOLA,KGS,5102356,17.30
COSMETICS AND TOILETRIES                          ,ANTIGUA,KGS,45,0.00
COSMETICS AND TOILETRIES                          ,ARGENTINA,KGS,2988124,10.44
COSMETICS AND TOILETRIES                          ,ARMENIA,KGS,2192,0.02
COSMETICS AND TOILETRIES                          ,ARUBA,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,AUSTRALIA,KGS,6929790,24.15
COSMETICS AND TOILETRIES                          ,AUSTRIA,KGS,63476,0.55
COSMETICS AND TOILETRIES                          ,AZERBAIJAN,KGS,30188,0.16
COSMETICS AND TOILETRIES                          ,BAHAMAS,KGS,14150,0.01
COSMETICS AND TOILETRIES                          ,BAHARAIN IS,KGS,2645384,5.29
COSMETICS AND TOILETRIES                          ,BANGLADESH PR,KGS,46222807,131.52
COSMETICS AND TOILETRIES                          ,BARBADOS,KGS,17767,0.05
COSMETICS AND TOILETRIES                          ,BELARUS,KGS,18764,0.10
COSMETICS AND TOILETRIES                          ,BELGIUM,KGS,11369834,25.54
COSMETICS AND TOILETRIES                          ,BELIZE,KGS,10072,0.02
COSMETICS AND TOILETRIES                          ,BENIN,KGS,109816,0.54
COSMETICS AND TOILETRIES                          ,BHUTAN,KGS,4160375,11.33
COSMETICS AND TOILETRIES                          ,BOLIVIA,KGS,37198,0.28
COSMETICS AND TOILETRIES                          ,BOSNIA-HRZGOVIN,KGS,9181,0.10
COSMETICS AND TOILETRIES                          ,BOTSWANA,KGS,3231,0.09
COSMETICS AND TOILETRIES                          ,BR VIRGN IS,KGS,89,0.00
COSMETICS AND TOILETRIES                          ,BRAZIL,KGS,21690686,43.78
COSMETICS AND TOILETRIES                          ,BRUNEI,KGS,68379,0.33
COSMETICS AND TOILETRIES                          ,BULGARIA,KGS,121288,0.98
COSMETICS AND TOILETRIES                          ,BURKINA FASO,KGS,31523,0.08
COSMETICS AND TOILETRIES                          ,BURUNDI,KGS,102875,0.30
COSMETICS AND TOILETRIES                          ,C AFRI REP,KGS,31,0.00
COSMETICS AND TOILETRIES                          ,CAMBODIA,KGS,310659,1.39
COSMETICS AND TOILETRIES                          ,CAMEROON,KGS,2827090,5.62
COSMETICS AND TOILETRIES                          ,CANADA,KGS,9774585,22.22
COSMETICS AND TOILETRIES                          ,CAPE VERDE IS,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,CAYMAN IS,KGS,5197,0.04
COSMETICS AND TOILETRIES                          ,CHAD,KGS,308942,1.20
COSMETICS AND TOILETRIES                          ,CHILE,KGS,432035,1.73
COSMETICS AND TOILETRIES                          ,CHINA P RP,KGS,13947381,38.85
COSMETICS AND TOILETRIES                          ,COLOMBIA,KGS,2374817,7.24
COSMETICS AND TOILETRIES                          ,COMOROS,KGS,1236839,1.65
COSMETICS AND TOILETRIES                          ,CONGO D. REP.,KGS,2769193,8.47
COSMETICS AND TOILETRIES                          ,CONGO P REP,KGS,152339,0.58
COSMETICS AND TOILETRIES                          ,COSTA RICA,KGS,117603,0.29
COSMETICS AND TOILETRIES                          ,COTE D' IVOIRE,KGS,415046,1.16
COSMETICS AND TOILETRIES                          ,CROATIA,KGS,17968,0.06
COSMETICS AND TOILETRIES                          ,CUBA,KGS,42,0.00
COSMETICS AND TOILETRIES                          ,CYPRUS,KGS,8304,0.05
COSMETICS AND TOILETRIES                          ,CZECH REPUBLIC,KGS,65652,0.36
COSMETICS AND TOILETRIES                          ,DENMARK,KGS,132854,0.81
COSMETICS AND TOILETRIES                          ,DJIBOUTI,KGS,848691,2.67
COSMETICS AND TOILETRIES                          ,DOMINIC REP,KGS,701765,1.48
COSMETICS AND TOILETRIES                          ,DOMINICA,KGS,21,0.00
COSMETICS AND TOILETRIES                          ,ECUADOR,KGS,415338,1.20
COSMETICS AND TOILETRIES                          ,EGYPT A RP,KGS,9344652,25.34
COSMETICS AND TOILETRIES                          ,EL SALVADOR,KGS,38807,0.13
COSMETICS AND TOILETRIES                          ,EQUTL GUINEA,KGS,479243,0.38
COSMETICS AND TOILETRIES                          ,ERITREA,KGS,7020,0.02
COSMETICS AND TOILETRIES                          ,ESTONIA,KGS,124456,0.20
COSMETICS AND TOILETRIES                          ,ETHIOPIA,KGS,1225184,3.20
COSMETICS AND TOILETRIES                          ,FIJI IS,KGS,530976,2.70
COSMETICS AND TOILETRIES                          ,FINLAND,KGS,462104,2.03
COSMETICS AND TOILETRIES                          ,FR GUIANA,KGS,6,0.00
COSMETICS AND TOILETRIES                          ,FR POLYNESIA,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,FRANCE,KGS,2327081,11.82
COSMETICS AND TOILETRIES                          ,GABON,KGS,177160,0.19
COSMETICS AND TOILETRIES                          ,GAMBIA,KGS,555553,1.58
COSMETICS AND TOILETRIES                          ,GEORGIA,KGS,213262,0.58
COSMETICS AND TOILETRIES                          ,GERMANY,KGS,22217071,47.92
COSMETICS AND TOILETRIES                          ,GHANA,KGS,1334803,3.67
COSMETICS AND TOILETRIES                          ,GIBRALTAR,KGS,100,0.00
COSMETICS AND TOILETRIES                          ,GREECE,KGS,383365,0.86
COSMETICS AND TOILETRIES                          ,GRENADA,KGS,212,0.00
COSMETICS AND TOILETRIES                          ,GUADELOUPE,KGS,409,0.00
COSMETICS AND TOILETRIES                          ,GUAM,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,GUATEMALA,KGS,1034110,2.96
COSMETICS AND TOILETRIES                          ,GUINEA,KGS,204504,0.50
COSMETICS AND TOILETRIES                          ,GUINEA BISSAU,KGS,105,0.00
COSMETICS AND TOILETRIES                          ,GUYANA,KGS,541463,1.14
COSMETICS AND TOILETRIES                          ,HAITI,KGS,3383429,6.41
COSMETICS AND TOILETRIES                          ,HONDURAS,KGS,1656579,4.44
COSMETICS AND TOILETRIES                          ,HONG KONG,KGS,317996,7.77
COSMETICS AND TOILETRIES                          ,HUNGARY,KGS,83114,0.50
COSMETICS AND TOILETRIES                          ,ICELAND,KGS,12,0.00
COSMETICS AND TOILETRIES                          ,INDONESIA,KGS,12387817,36.88
COSMETICS AND TOILETRIES                          ,IRAN,KGS,2172561,7.14
COSMETICS AND TOILETRIES                          ,IRAQ,KGS,6141225,15.91
COSMETICS AND TOILETRIES                          ,IRELAND,KGS,159377,0.62
COSMETICS AND TOILETRIES                          ,ISRAEL,KGS,4117182,9.75
COSMETICS AND TOILETRIES                          ,ITALY,KGS,11557521,24.04
COSMETICS AND TOILETRIES                          ,JAMAICA,KGS,83789,0.29
COSMETICS AND TOILETRIES                          ,JAPAN,KGS,11634617,36.29
COSMETICS AND TOILETRIES                          ,JORDAN,KGS,6205793,17.76
COSMETICS AND TOILETRIES                          ,KAZAKHSTAN,KGS,485330,2.20
COSMETICS AND TOILETRIES                          ,KENYA,KGS,7180246,22.14
COSMETICS AND TOILETRIES                          ,KIRIBATI REP,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,KOREA RP,KGS,6964443,21.31
COSMETICS AND TOILETRIES                          ,KUWAIT,KGS,3006955,10.49
COSMETICS AND TOILETRIES                          ,KYRGHYZSTAN,KGS,115929,0.49
COSMETICS AND TOILETRIES                          ,LAO PD RP,KGS,2010,0.01
COSMETICS AND TOILETRIES                          ,LATVIA,KGS,322376,1.63
COSMETICS AND TOILETRIES                          ,LEBANON,KGS,1117261,3.14
COSMETICS AND TOILETRIES                          ,LESOTHO,KGS,123,0.00
COSMETICS AND TOILETRIES                          ,LIBERIA,KGS,668268,1.59
COSMETICS AND TOILETRIES                          ,LIBYA,KGS,1229224,3.42
COSMETICS AND TOILETRIES                          ,LITHUANIA,KGS,232052,0.77
COSMETICS AND TOILETRIES                          ,LUXEMBOURG,KGS,216,0.01
COSMETICS AND TOILETRIES                          ,MACAO,KGS,1,0.00
COSMETICS AND TOILETRIES                          ,MACEDONIA,KGS,1,0.00
COSMETICS AND TOILETRIES                          ,MADAGASCAR,KGS,504705,1.30
COSMETICS AND TOILETRIES                          ,MALAWI,KGS,102453,1.11
COSMETICS AND TOILETRIES                          ,MALAYSIA,KGS,32953887,57.21
COSMETICS AND TOILETRIES                          ,MALDIVES,KGS,1499190,8.95
COSMETICS AND TOILETRIES                          ,MALI,KGS,155233,0.53
COSMETICS AND TOILETRIES                          ,MALTA,KGS,240,0.00
COSMETICS AND TOILETRIES                          ,MARSHALL ISLAND,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,MARTINIQUE,KGS,874,0.01
COSMETICS AND TOILETRIES                          ,MAURITANIA,KGS,318141,1.37
COSMETICS AND TOILETRIES                          ,MAURITIUS,KGS,1926371,6.07
COSMETICS AND TOILETRIES                          ,MAYOTTE,KGS,11692,0.01
COSMETICS AND TOILETRIES                          ,MEXICO,KGS,5182974,13.84
COSMETICS AND TOILETRIES                          ,MICRONESIA,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,MOLDOVA,KGS,3310,0.02
COSMETICS AND TOILETRIES                          ,MONGOLIA,KGS,138449,0.50
COSMETICS AND TOILETRIES                          ,MONTENEGRO,KGS,23000,0.05
COSMETICS AND TOILETRIES                          ,MONTSERRAT,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,MOROCCO,KGS,1918373,5.39
COSMETICS AND TOILETRIES                          ,MOZAMBIQUE,KGS,2535898,5.54
COSMETICS AND TOILETRIES                          ,MYANMAR,KGS,4399857,9.53
COSMETICS AND TOILETRIES                          ,NAMIBIA,KGS,55899,0.18
COSMETICS AND TOILETRIES                          ,NEPAL,KGS,37828679,116.63
COSMETICS AND TOILETRIES                          ,NETHERLAND,KGS,23756862,84.43
COSMETICS AND TOILETRIES                          ,NETHERLANDANTIL,KGS,45797,0.25
COSMETICS AND TOILETRIES                          ,NEW CALEDONIA,KGS,94,0.00
COSMETICS AND TOILETRIES                          ,NEW ZEALAND,KGS,1423805,4.20
COSMETICS AND TOILETRIES                          ,NICARAGUA,KGS,62646,0.13
COSMETICS AND TOILETRIES                          ,NIGER,KGS,1038,0.00
COSMETICS AND TOILETRIES                          ,NIGERIA,KGS,7746426,36.94
COSMETICS AND TOILETRIES                          ,NORFOLK IS,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,NORWAY,KGS,84717,0.22
COSMETICS AND TOILETRIES                          ,OMAN,KGS,7366260,46.71
COSMETICS AND TOILETRIES                          ,PAKISTAN IR,KGS,755926,2.59
COSMETICS AND TOILETRIES                          ,PANAMA REPUBLIC,KGS,982601,2.71
COSMETICS AND TOILETRIES                          ,PAPUA N GNA,KGS,83150,0.64
COSMETICS AND TOILETRIES                          ,PARAGUAY,KGS,641203,1.23
COSMETICS AND TOILETRIES                          ,PERU,KGS,826512,1.86
COSMETICS AND TOILETRIES                          ,PHILIPPINES,KGS,8642023,20.52
COSMETICS AND TOILETRIES                          ,POLAND,KGS,2270783,8.45
COSMETICS AND TOILETRIES                          ,PORTUGAL,KGS,233359,0.74
COSMETICS AND TOILETRIES                          ,PUERTO RICO,KGS,202387,0.56
COSMETICS AND TOILETRIES                          ,QATAR,KGS,12019147,23.53
COSMETICS AND TOILETRIES                          ,REUNION,KGS,64585,0.14
COSMETICS AND TOILETRIES                          ,ROMANIA,KGS,544398,1.37
COSMETICS AND TOILETRIES                          ,RUSSIA,KGS,15874761,39.06
COSMETICS AND TOILETRIES                          ,RWANDA,KGS,139417,0.51
COSMETICS AND TOILETRIES                          ,SAO TOME,KGS,125700,0.10
COSMETICS AND TOILETRIES                          ,SAUDI ARAB,KGS,40301462,118.06
COSMETICS AND TOILETRIES                          ,SENEGAL,KGS,2791615,7.68
COSMETICS AND TOILETRIES                          ,SERBIA,KGS,175252,0.32
COSMETICS AND TOILETRIES                          ,SEYCHELLES,KGS,221289,0.53
COSMETICS AND TOILETRIES                          ,SIERRA LEONE,KGS,96134,0.45
COSMETICS AND TOILETRIES                          ,SINGAPORE,KGS,10284152,44.92
COSMETICS AND TOILETRIES                          ,SLOVAK REP,KGS,18350,0.08
COSMETICS AND TOILETRIES                          ,SLOVENIA,KGS,1644578,3.55
COSMETICS AND TOILETRIES                          ,SOLOMON IS,KGS,3080,0.02
COSMETICS AND TOILETRIES                          ,SOMALIA,KGS,4680529,7.30
COSMETICS AND TOILETRIES                          ,SOUTH AFRICA,KGS,12306407,40.99
COSMETICS AND TOILETRIES                          ,SOUTH SUDAN,KGS,105228,0.21
COSMETICS AND TOILETRIES                          ,SPAIN,KGS,5317642,16.35
COSMETICS AND TOILETRIES                          ,SRI LANKA DSR,KGS,22900646,50.74
COSMETICS AND TOILETRIES                          ,ST KITT N A,KGS,343,0.01
COSMETICS AND TOILETRIES                          ,ST LUCIA,KGS,8271,0.02
COSMETICS AND TOILETRIES                          ,ST VINCENT,KGS,4452,0.02
COSMETICS AND TOILETRIES                          ,STATE OF PALESTINE,KGS,9041,0.13
COSMETICS AND TOILETRIES                          ,SUDAN,KGS,2857962,15.61
COSMETICS AND TOILETRIES                          ,SURINAME,KGS,559644,1.05
COSMETICS AND TOILETRIES                          ,SWAZILAND,KGS,301,0.00
COSMETICS AND TOILETRIES                          ,SWEDEN,KGS,131644,0.50
COSMETICS AND TOILETRIES                          ,SWITZERLAND,KGS,39721,1.17
COSMETICS AND TOILETRIES                          ,SYRIA,KGS,501111,2.65
COSMETICS AND TOILETRIES                          ,TAIWAN,KGS,2278258,6.66
COSMETICS AND TOILETRIES                          ,TAJIKISTAN,KGS,12143,0.04
COSMETICS AND TOILETRIES                          ,TANZANIA REP,KGS,4947579,16.07
COSMETICS AND TOILETRIES                          ,THAILAND,KGS,6408035,18.36
COSMETICS AND TOILETRIES                          ,TIMOR-LESTE,KGS,79,0.00
COSMETICS AND TOILETRIES                          ,TOGO,KGS,97462,0.49
COSMETICS AND TOILETRIES                          ,TONGA,KGS,8095,0.02
COSMETICS AND TOILETRIES                          ,TRINIDAD,KGS,708520,2.17
COSMETICS AND TOILETRIES                          ,TUNISIA,KGS,146404,0.37
COSMETICS AND TOILETRIES                          ,TURKEY,KGS,16641727,39.30
COSMETICS AND TOILETRIES                          ,TURKMENISTAN,KGS,36946,0.10
COSMETICS AND TOILETRIES                          ,U ARAB EMTS,KGS,72867585,442.45
COSMETICS AND TOILETRIES                          ,U K,KGS,12595056,42.29
COSMETICS AND TOILETRIES                          ,U S A,KGS,93280282,268.84
COSMETICS AND TOILETRIES                          ,UGANDA,KGS,1637401,4.73
COSMETICS AND TOILETRIES                          ,UKRAINE,KGS,298028,0.67
COSMETICS AND TOILETRIES                          ,UNSPECIFIED,KGS,20916,0.05
COSMETICS AND TOILETRIES                          ,URUGUAY,KGS,280914,0.83
COSMETICS AND TOILETRIES                          ,UZBEKISTAN,KGS,407330,1.79
COSMETICS AND TOILETRIES                          ,VANUATU REP,KGS,1951,0.02
COSMETICS AND TOILETRIES                          ,VENEZUELA,KGS,362823,0.97
COSMETICS AND TOILETRIES                          ,VIETNAM SOC REP,KGS,5525098,17.26
COSMETICS AND TOILETRIES                          ,VIRGIN IS US,KGS,0,0.00
COSMETICS AND TOILETRIES                          ,YEMEN REPUBLC,KGS,3253208,9.14
COSMETICS AND TOILETRIES                          ,ZAMBIA,KGS,469784,2.50
COSMETICS AND TOILETRIES                          ,ZIMBABWE,KGS,214508,0.90
ESSENTIAL OILS                                    ,AFGHANISTAN,KGS,50,0.00
ESSENTIAL OILS                                    ,ALBANIA,KGS,53,0.00
ESSENTIAL OILS                                    ,ALGERIA,KGS,282,0.01
ESSENTIAL OILS                                    ,ANGOLA,KGS,447201,1.60
ESSENTIAL OILS                                    ,ANTIGUA,KGS,93,0.00
ESSENTIAL OILS                                    ,ARGENTINA,KGS,1877,0.13
ESSENTIAL OILS                                    ,ARMENIA,KGS,366,0.00
ESSENTIAL OILS                                    ,AUSTRALIA,KGS,53646,1.34
ESSENTIAL OILS                                    ,AUSTRIA,KGS,768,0.07
ESSENTIAL OILS                                    ,AZERBAIJAN,KGS,472,0.01
ESSENTIAL OILS                                    ,BAHAMAS,KGS,153,0.00
ESSENTIAL OILS                                    ,BAHARAIN IS,KGS,9949,0.07
ESSENTIAL OILS                                    ,BANGLADESH PR,KGS,640121,7.83
ESSENTIAL OILS                                    ,BARBADOS,KGS,672,0.02
ESSENTIAL OILS                                    ,BELARUS,KGS,9415,0.12
ESSENTIAL OILS                                    ,BELGIUM,KGS,16239,0.51
ESSENTIAL OILS                                    ,BENIN,KGS,7899,0.02
ESSENTIAL OILS                                    ,BHUTAN,KGS,4319,1.38
ESSENTIAL OILS                                    ,BOLIVIA,KGS,50,0.00
ESSENTIAL OILS                                    ,BOTSWANA,KGS,0,0.00
ESSENTIAL OILS                                    ,BRAZIL,KGS,39279,1.75
ESSENTIAL OILS                                    ,BRUNEI,KGS,34,0.00
ESSENTIAL OILS                                    ,BULGARIA,KGS,3553,0.09
ESSENTIAL OILS                                    ,BURKINA FASO,KGS,400,0.00
ESSENTIAL OILS                                    ,BURUNDI,KGS,0,0.00
ESSENTIAL OILS                                    ,CAMBODIA,KGS,26,0.00
ESSENTIAL OILS                                    ,CAMEROON,KGS,68283,0.31
ESSENTIAL OILS                                    ,CANADA,KGS,89865,2.17
ESSENTIAL OILS                                    ,CAYMAN IS,KGS,0,0.00
ESSENTIAL OILS                                    ,CHAD,KGS,100,0.00
ESSENTIAL OILS                                    ,CHILE,KGS,6496,0.10
ESSENTIAL OILS                                    ,CHINA P RP,KGS,233995,6.03
ESSENTIAL OILS                                    ,COLOMBIA,KGS,52036,0.90
ESSENTIAL OILS                                    ,COMOROS,KGS,0,0.00
ESSENTIAL OILS                                    ,CONGO D. REP.,KGS,207212,1.92
ESSENTIAL OILS                                    ,CONGO P REP,KGS,1819,0.05
ESSENTIAL OILS                                    ,COSTA RICA,KGS,20,0.00
ESSENTIAL OILS                                    ,COTE D' IVOIRE,KGS,5157,0.06
ESSENTIAL OILS                                    ,CROATIA,KGS,3157,0.03
ESSENTIAL OILS                                    ,CYPRUS,KGS,1349,0.04
ESSENTIAL OILS                                    ,CZECH REPUBLIC,KGS,11002,0.31
ESSENTIAL OILS                                    ,DENMARK,KGS,2741,0.08
ESSENTIAL OILS                                    ,DJIBOUTI,KGS,5920,0.02
ESSENTIAL OILS                                    ,DOMINIC REP,KGS,18,0.00
ESSENTIAL OILS                                    ,DOMINICA,KGS,9,0.00
ESSENTIAL OILS                                    ,ECUADOR,KGS,2038,0.04
ESSENTIAL OILS                                    ,EGYPT A RP,KGS,257342,3.00
ESSENTIAL OILS                                    ,ESTONIA,KGS,61,0.00
ESSENTIAL OILS                                    ,ETHIOPIA,KGS,99150,0.74
ESSENTIAL OILS                                    ,FIJI IS,KGS,3095,0.06
ESSENTIAL OILS                                    ,FINLAND,KGS,326,0.01
ESSENTIAL OILS                                    ,FR POLYNESIA,KGS,65,0.00
ESSENTIAL OILS                                    ,FRANCE,KGS,169246,32.59
ESSENTIAL OILS                                    ,GABON,KGS,0,0.00
ESSENTIAL OILS                                    ,GAMBIA,KGS,126,0.00
ESSENTIAL OILS                                    ,GEORGIA,KGS,35,0.00
ESSENTIAL OILS                                    ,GERMANY,KGS,130694,4.81
ESSENTIAL OILS                                    ,GHANA,KGS,93387,1.18
ESSENTIAL OILS                                    ,GREECE,KGS,15096,0.07
ESSENTIAL OILS                                    ,GRENADA,KGS,0,0.00
ESSENTIAL OILS                                    ,GUADELOUPE,KGS,367,0.01
ESSENTIAL OILS                                    ,GUATEMALA,KGS,2934,0.06
ESSENTIAL OILS                                    ,GUINEA,KGS,5560,0.03
ESSENTIAL OILS                                    ,GUYANA,KGS,4240,0.02
ESSENTIAL OILS                                    ,HAITI,KGS,0,0.00
ESSENTIAL OILS                                    ,HONG KONG,KGS,37427,27.59
ESSENTIAL OILS                                    ,HUNGARY,KGS,4849,0.12
ESSENTIAL OILS                                    ,ICELAND,KGS,37,0.00
ESSENTIAL OILS                                    ,INDONESIA,KGS,255228,2.48
ESSENTIAL OILS                                    ,IRAN,KGS,1313428,9.07
ESSENTIAL OILS                                    ,IRAQ,KGS,26149,0.12
ESSENTIAL OILS                                    ,IRELAND,KGS,7000,0.33
ESSENTIAL OILS                                    ,ISRAEL,KGS,3015,0.07
ESSENTIAL OILS                                    ,ITALY,KGS,155345,2.01
ESSENTIAL OILS                                    ,JAMAICA,KGS,2255,0.03
ESSENTIAL OILS                                    ,JAPAN,KGS,74259,2.92
ESSENTIAL OILS                                    ,JORDAN,KGS,744718,7.16
ESSENTIAL OILS                                    ,KAZAKHSTAN,KGS,247,0.00
ESSENTIAL OILS                                    ,KENYA,KGS,334575,2.12
ESSENTIAL OILS                                    ,KOREA RP,KGS,81826,2.09
ESSENTIAL OILS                                    ,KUWAIT,KGS,14235,0.26
ESSENTIAL OILS                                    ,KYRGHYZSTAN,KGS,464,0.01
ESSENTIAL OILS                                    ,LAO PD RP,KGS,0,0.00
ESSENTIAL OILS                                    ,LATVIA,KGS,3076,0.07
ESSENTIAL OILS                                    ,LEBANON,KGS,191724,1.71
ESSENTIAL OILS                                    ,LIBERIA,KGS,501,0.01
ESSENTIAL OILS                                    ,LIBYA,KGS,5204,0.03
ESSENTIAL OILS                                    ,LIECHTENSTEIN,KGS,0,0.00
ESSENTIAL OILS                                    ,LITHUANIA,KGS,732,0.04
ESSENTIAL OILS                                    ,LUXEMBOURG,KGS,65,0.00
ESSENTIAL OILS                                    ,MACAO,KGS,0,0.00
ESSENTIAL OILS                                    ,MACEDONIA,KGS,9,0.00
ESSENTIAL OILS                                    ,MADAGASCAR,KGS,157,0.00
ESSENTIAL OILS                                    ,MALAWI,KGS,30008,0.31
ESSENTIAL OILS                                    ,MALAYSIA,KGS,101802,2.11
ESSENTIAL OILS                                    ,MALDIVES,KGS,6003,0.11
ESSENTIAL OILS                                    ,MALI,KGS,25,0.00
ESSENTIAL OILS                                    ,MALTA,KGS,6,0.00
ESSENTIAL OILS                                    ,MARTINIQUE,KGS,834,0.03
ESSENTIAL OILS                                    ,MAURITANIA,KGS,825,0.00
ESSENTIAL OILS                                    ,MAURITIUS,KGS,15851,0.13
ESSENTIAL OILS                                    ,MEXICO,KGS,11610,0.53
ESSENTIAL OILS                                    ,MOLDOVA,KGS,425,0.01
ESSENTIAL OILS                                    ,MONGOLIA,KGS,85,0.00
ESSENTIAL OILS                                    ,MOROCCO,KGS,10094,0.10
ESSENTIAL OILS                                    ,MOZAMBIQUE,KGS,45474,0.20
ESSENTIAL OILS                                    ,MYANMAR,KGS,48565,0.87
ESSENTIAL OILS                                    ,NAMIBIA,KGS,0,0.00
ESSENTIAL OILS                                    ,NEPAL,KGS,408300,3.26
ESSENTIAL OILS                                    ,NETHERLAND,KGS,102944,2.59
ESSENTIAL OILS                                    ,NETHERLANDANTIL,KGS,533,0.00
ESSENTIAL OILS                                    ,NEW CALEDONIA,KGS,38,0.00
ESSENTIAL OILS                                    ,NEW ZEALAND,KGS,7110,0.19
ESSENTIAL OILS                                    ,NIGER,KGS,13847,0.03
ESSENTIAL OILS                                    ,NIGERIA,KGS,894413,8.37
ESSENTIAL OILS                                    ,NORWAY,KGS,2656,0.06
ESSENTIAL OILS                                    ,OMAN,KGS,42281,6.87
ESSENTIAL OILS                                    ,PAKISTAN IR,KGS,660,0.01
ESSENTIAL OILS                                    ,PANAMA REPUBLIC,KGS,3674,0.03
ESSENTIAL OILS                                    ,PAPUA N GNA,KGS,0,0.00
ESSENTIAL OILS                                    ,PARAGUAY,KGS,25201,0.30
ESSENTIAL OILS                                    ,PERU,KGS,13318,0.35
ESSENTIAL OILS                                    ,PHILIPPINES,KGS,17699,0.49
ESSENTIAL OILS                                    ,POLAND,KGS,24603,0.49
ESSENTIAL OILS                                    ,PORTUGAL,KGS,120,0.00
ESSENTIAL OILS                                    ,PUERTO RICO,KGS,87,0.00
ESSENTIAL OILS                                    ,QATAR,KGS,40376,0.60
ESSENTIAL OILS                                    ,REUNION,KGS,258,0.01
ESSENTIAL OILS                                    ,ROMANIA,KGS,11365,0.20
ESSENTIAL OILS                                    ,RUSSIA,KGS,10435,0.26
ESSENTIAL OILS                                    ,RWANDA,KGS,180,0.00
ESSENTIAL OILS                                    ,SAUDI ARAB,KGS,579316,8.52
ESSENTIAL OILS                                    ,SENEGAL,KGS,10621,0.13
ESSENTIAL OILS                                    ,SERBIA,KGS,3618,0.11
ESSENTIAL OILS                                    ,SEYCHELLES,KGS,315,0.01
ESSENTIAL OILS                                    ,SIERRA LEONE,KGS,2301,0.04
ESSENTIAL OILS                                    ,SINGAPORE,KGS,78586,3.77
ESSENTIAL OILS                                    ,SLOVAK REP,KGS,133,0.01
ESSENTIAL OILS                                    ,SLOVENIA,KGS,4622,0.09
ESSENTIAL OILS                                    ,SOMALIA,KGS,2487,0.01
ESSENTIAL OILS                                    ,SOUTH AFRICA,KGS,864401,9.64
ESSENTIAL OILS                                    ,SPAIN,KGS,78057,7.03
ESSENTIAL OILS                                    ,SRI LANKA DSR,KGS,229744,2.97
ESSENTIAL OILS                                    ,ST KITT N A,KGS,0,0.00
ESSENTIAL OILS                                    ,ST LUCIA,KGS,26,0.00
ESSENTIAL OILS                                    ,SUDAN,KGS,1132,0.02
ESSENTIAL OILS                                    ,SURINAME,KGS,18,0.00
ESSENTIAL OILS                                    ,SWAZILAND,KGS,160,0.02
ESSENTIAL OILS                                    ,SWEDEN,KGS,2948,0.06
ESSENTIAL OILS                                    ,SWITZERLAND,KGS,23859,6.11
ESSENTIAL OILS                                    ,SYRIA,KGS,4880,0.07
ESSENTIAL OILS                                    ,TAIWAN,KGS,16065,0.55
ESSENTIAL OILS                                    ,TAJIKISTAN,KGS,0,0.00
ESSENTIAL OILS                                    ,TANZANIA REP,KGS,138529,0.92
ESSENTIAL OILS                                    ,THAILAND,KGS,45788,0.84
ESSENTIAL OILS                                    ,TOGO,KGS,3132,0.02
ESSENTIAL OILS                                    ,TRINIDAD,KGS,549,0.01
ESSENTIAL OILS                                    ,TUNISIA,KGS,1237,0.02
ESSENTIAL OILS                                    ,TURKEY,KGS,141750,3.95
ESSENTIAL OILS                                    ,U ARAB EMTS,KGS,628087,42.78
ESSENTIAL OILS                                    ,U K,KGS,142676,6.90
ESSENTIAL OILS                                    ,U S A,KGS,1629722,52.24
ESSENTIAL OILS                                    ,UGANDA,KGS,10485,0.36
ESSENTIAL OILS                                    ,UKRAINE,KGS,422,0.01
ESSENTIAL OILS                                    ,URUGUAY,KGS,4429,0.04
ESSENTIAL OILS                                    ,UZBEKISTAN,KGS,450,0.01
ESSENTIAL OILS                                    ,VENEZUELA,KGS,280,0.00
ESSENTIAL OILS                                    ,VIETNAM SOC REP,KGS,88762,1.68
ESSENTIAL OILS                                    ,YEMEN REPUBLC,KGS,1870,0.02
ESSENTIAL OILS                                    ,ZAMBIA,KGS,134952,0.93
ESSENTIAL OILS                                    ,ZIMBABWE,KGS,2922,0.04
INORGANIC CHEMICALS                               ,AFGHANISTAN,KGS,115645,0.35
INORGANIC CHEMICALS                               ,ALBANIA,KGS,65211,0.04
INORGANIC CHEMICALS                               ,ALGERIA,KGS,2362956,3.88
INORGANIC CHEMICALS                               ,ANGOLA,KGS,10566387,4.75
INORGANIC CHEMICALS                               ,ARGENTINA,KGS,5812395,7.98
