PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
"CRANES, LIFTS AND WINCHES                         ",HONG KONG,NA,NA,5.11
"CRANES, LIFTS AND WINCHES                         ",HUNGARY,NA,NA,0.18
"CRANES, LIFTS AND WINCHES                         ",INDONESIA,NA,NA,0.55
"CRANES, LIFTS AND WINCHES                         ",IRAN,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",IRELAND,NA,NA,2.72
"CRANES, LIFTS AND WINCHES                         ",ISRAEL,NA,NA,5.23
"CRANES, LIFTS AND WINCHES                         ",ITALY,NA,NA,50
"CRANES, LIFTS AND WINCHES                         ",JAPAN,NA,NA,82.22
"CRANES, LIFTS AND WINCHES                         ",JORDAN,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",KAZAKHSTAN,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",KENYA,NA,NA,0.17
"CRANES, LIFTS AND WINCHES                         ",KOREA RP,NA,NA,41.8
"CRANES, LIFTS AND WINCHES                         ",KUWAIT,NA,NA,10.86
"CRANES, LIFTS AND WINCHES                         ",LEBANON,NA,NA,0.01
"CRANES, LIFTS AND WINCHES                         ",LIBERIA,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",LIECHTENSTEIN,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",LITHUANIA,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",LUXEMBOURG,NA,NA,0.56
"CRANES, LIFTS AND WINCHES                         ",MACAO,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",MALAYSIA,NA,NA,7.57
"CRANES, LIFTS AND WINCHES                         ",MALDIVES,NA,NA,0.1
"CRANES, LIFTS AND WINCHES                         ",MAURITANIA,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",MAURITIUS,NA,NA,0.42
"CRANES, LIFTS AND WINCHES                         ",MEXICO,NA,NA,0.19
"CRANES, LIFTS AND WINCHES                         ",MOROCCO,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",MOZAMBIQUE,NA,NA,1.14
"CRANES, LIFTS AND WINCHES                         ",MYANMAR,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",NEPAL,NA,NA,0.63
"CRANES, LIFTS AND WINCHES                         ",NETHERLAND,NA,NA,21.28
"CRANES, LIFTS AND WINCHES                         ",NETHERLANDANTIL,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",NEW ZEALAND,NA,NA,0.61
"CRANES, LIFTS AND WINCHES                         ",NIGERIA,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",NORWAY,NA,NA,2.26
"CRANES, LIFTS AND WINCHES                         ",OMAN,NA,NA,0.42
"CRANES, LIFTS AND WINCHES                         ",PAPUA N GNA,NA,NA,1.09
"CRANES, LIFTS AND WINCHES                         ",PERU,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",PHILIPPINES,NA,NA,0.01
"CRANES, LIFTS AND WINCHES                         ",POLAND,NA,NA,5.1
"CRANES, LIFTS AND WINCHES                         ",PORTUGAL,NA,NA,0.03
"CRANES, LIFTS AND WINCHES                         ",QATAR,NA,NA,1.67
"CRANES, LIFTS AND WINCHES                         ",ROMANIA,NA,NA,0.56
"CRANES, LIFTS AND WINCHES                         ",RUSSIA,NA,NA,0.54
"CRANES, LIFTS AND WINCHES                         ",SAUDI ARAB,NA,NA,2.75
"CRANES, LIFTS AND WINCHES                         ",SENEGAL,NA,NA,0.05
"CRANES, LIFTS AND WINCHES                         ",SEYCHELLES,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",SINGAPORE,NA,NA,43.33
"CRANES, LIFTS AND WINCHES                         ",SLOVAK REP,NA,NA,1.35
"CRANES, LIFTS AND WINCHES                         ",SLOVENIA,NA,NA,1.18
"CRANES, LIFTS AND WINCHES                         ",SOUTH AFRICA,NA,NA,0.68
"CRANES, LIFTS AND WINCHES                         ",SPAIN,NA,NA,16.66
"CRANES, LIFTS AND WINCHES                         ",SRI LANKA DSR,NA,NA,0.04
"CRANES, LIFTS AND WINCHES                         ",SWAZILAND,NA,NA,0.02
"CRANES, LIFTS AND WINCHES                         ",SWEDEN,NA,NA,15.24
"CRANES, LIFTS AND WINCHES                         ",SWITZERLAND,NA,NA,5.59
"CRANES, LIFTS AND WINCHES                         ",TAIWAN,NA,NA,7.77
"CRANES, LIFTS AND WINCHES                         ",TANZANIA REP,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",THAILAND,NA,NA,22.67
"CRANES, LIFTS AND WINCHES                         ",TUNISIA,NA,NA,1.26
"CRANES, LIFTS AND WINCHES                         ",TURKEY,NA,NA,22.78
"CRANES, LIFTS AND WINCHES                         ",U ARAB EMTS,NA,NA,20.72
"CRANES, LIFTS AND WINCHES                         ",U K,NA,NA,20.19
"CRANES, LIFTS AND WINCHES                         ",U S A,NA,NA,64.6
"CRANES, LIFTS AND WINCHES                         ",UGANDA,NA,NA,0
"CRANES, LIFTS AND WINCHES                         ",UNSPECIFIED,NA,NA,0.6
"CRANES, LIFTS AND WINCHES                         ",VIETNAM SOC REP,NA,NA,11.22
MOTOR VEHICLE/CARS                                ,ARGENTINA,NA,NA,0.02
MOTOR VEHICLE/CARS                                ,AUSTRALIA,NA,NA,1.51
MOTOR VEHICLE/CARS                                ,BANGLADESH PR,NA,NA,0.08
MOTOR VEHICLE/CARS                                ,BELGIUM,NA,NA,2.94
MOTOR VEHICLE/CARS                                ,BHUTAN,NA,NA,0.55
MOTOR VEHICLE/CARS                                ,BRAZIL,NA,NA,0.26
MOTOR VEHICLE/CARS                                ,CANADA,NA,NA,0.01
MOTOR VEHICLE/CARS                                ,CHINA P RP,NA,NA,20.59
MOTOR VEHICLE/CARS                                ,CZECH REPUBLIC,NA,NA,0.09
MOTOR VEHICLE/CARS                                ,DENMARK,NA,NA,0.02
MOTOR VEHICLE/CARS                                ,FINLAND,NA,NA,22.22
MOTOR VEHICLE/CARS                                ,FRANCE,NA,NA,1.47
MOTOR VEHICLE/CARS                                ,GERMANY,NA,NA,91.32
MOTOR VEHICLE/CARS                                ,GREECE,NA,NA,0.24
MOTOR VEHICLE/CARS                                ,HONG KONG,NA,NA,0.41
MOTOR VEHICLE/CARS                                ,INDONESIA,NA,NA,0.04
MOTOR VEHICLE/CARS                                ,IRELAND,NA,NA,0.15
MOTOR VEHICLE/CARS                                ,ISRAEL,NA,NA,0
MOTOR VEHICLE/CARS                                ,ITALY,NA,NA,14.37
MOTOR VEHICLE/CARS                                ,JAPAN,NA,NA,96.16
MOTOR VEHICLE/CARS                                ,KENYA,NA,NA,0.04
MOTOR VEHICLE/CARS                                ,KOREA RP,NA,NA,2.54
MOTOR VEHICLE/CARS                                ,KUWAIT,NA,NA,0.28
MOTOR VEHICLE/CARS                                ,LATVIA,NA,NA,0.19
MOTOR VEHICLE/CARS                                ,MALAYSIA,NA,NA,0.11
MOTOR VEHICLE/CARS                                ,MALDIVES,NA,NA,0
MOTOR VEHICLE/CARS                                ,MAURITIUS,NA,NA,0.3
MOTOR VEHICLE/CARS                                ,MEXICO,NA,NA,0
MOTOR VEHICLE/CARS                                ,MOROCCO,NA,NA,0.05
MOTOR VEHICLE/CARS                                ,NEPAL,NA,NA,0.29
MOTOR VEHICLE/CARS                                ,NETHERLAND,NA,NA,13.64
MOTOR VEHICLE/CARS                                ,NEW ZEALAND,NA,NA,0
MOTOR VEHICLE/CARS                                ,NIGERIA,NA,NA,0
MOTOR VEHICLE/CARS                                ,OMAN,NA,NA,0
MOTOR VEHICLE/CARS                                ,POLAND,NA,NA,0
MOTOR VEHICLE/CARS                                ,PORTUGAL,NA,NA,0.12
MOTOR VEHICLE/CARS                                ,QATAR,NA,NA,0.03
MOTOR VEHICLE/CARS                                ,SAUDI ARAB,NA,NA,0
MOTOR VEHICLE/CARS                                ,SINGAPORE,NA,NA,20.94
MOTOR VEHICLE/CARS                                ,SLOVENIA,NA,NA,16.59
MOTOR VEHICLE/CARS                                ,SOUTH AFRICA,NA,NA,0
MOTOR VEHICLE/CARS                                ,SPAIN,NA,NA,8.09
MOTOR VEHICLE/CARS                                ,SRI LANKA DSR,NA,NA,0.14
MOTOR VEHICLE/CARS                                ,SWEDEN,NA,NA,41.72
MOTOR VEHICLE/CARS                                ,TAIWAN,NA,NA,0
MOTOR VEHICLE/CARS                                ,TANZANIA REP,NA,NA,0
MOTOR VEHICLE/CARS                                ,THAILAND,NA,NA,17.77
MOTOR VEHICLE/CARS                                ,TURKEY,NA,NA,0
MOTOR VEHICLE/CARS                                ,U ARAB EMTS,NA,NA,3.45
MOTOR VEHICLE/CARS                                ,U K,NA,NA,45.97
MOTOR VEHICLE/CARS                                ,U S A,NA,NA,38.61
MOTOR VEHICLE/CARS                                ,UNSPECIFIED,NA,NA,0
MOTOR VEHICLE/CARS                                ,VIETNAM SOC REP,NA,NA,0.08
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ALGERIA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,AMERI SAMOA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ANGOLA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ANTIGUA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ARGENTINA,NA,NA,0.48
OTHR RUBBER PRODCT EXCPT FOOTW                    ,AUSTRALIA,NA,NA,7.28
OTHR RUBBER PRODCT EXCPT FOOTW                    ,AUSTRIA,NA,NA,6.93
OTHR RUBBER PRODCT EXCPT FOOTW                    ,AZERBAIJAN,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BAHARAIN IS,NA,NA,0.11
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BANGLADESH PR,NA,NA,0.72
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BELARUS,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BELGIUM,NA,NA,69.22
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BHUTAN,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BOLIVIA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BOSNIA-HRZGOVIN,NA,NA,0.01
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BR VIRGN IS,NA,NA,0.02
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BRAZIL,NA,NA,3.04
OTHR RUBBER PRODCT EXCPT FOOTW                    ,BULGARIA,NA,NA,0.12
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CAMBODIA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CAMEROON,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CANADA,NA,NA,3.23
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CAPE VERDE IS,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CAYMAN IS,NA,NA,0.09
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CHILE,NA,NA,0.01
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CHINA P RP,NA,NA,234.35
OTHR RUBBER PRODCT EXCPT FOOTW                    ,COLOMBIA,NA,NA,0.19
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CONGO D. REP.,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CONGO P REP,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,COSTA RICA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CROATIA,NA,NA,0.04
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CYPRUS,NA,NA,0.08
OTHR RUBBER PRODCT EXCPT FOOTW                    ,CZECH REPUBLIC,NA,NA,20.49
OTHR RUBBER PRODCT EXCPT FOOTW                    ,DENMARK,NA,NA,7.06
OTHR RUBBER PRODCT EXCPT FOOTW                    ,DJIBOUTI,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,DOMINICA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ECUADOR,NA,NA,0.34
OTHR RUBBER PRODCT EXCPT FOOTW                    ,EGYPT A RP,NA,NA,0.43
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ESTONIA,NA,NA,0.11
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ETHIOPIA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,FIJI IS,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,FINLAND,NA,NA,1.58
OTHR RUBBER PRODCT EXCPT FOOTW                    ,FRANCE,NA,NA,68.91
OTHR RUBBER PRODCT EXCPT FOOTW                    ,GEORGIA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,GERMANY,NA,NA,157.29
OTHR RUBBER PRODCT EXCPT FOOTW                    ,GHANA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,GREECE,NA,NA,0.63
OTHR RUBBER PRODCT EXCPT FOOTW                    ,GUAM,NA,NA,0.07
OTHR RUBBER PRODCT EXCPT FOOTW                    ,GUINEA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,HONDURAS,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,HONG KONG,NA,NA,8.8
OTHR RUBBER PRODCT EXCPT FOOTW                    ,HUNGARY,NA,NA,5.32
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ICELAND,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,INDONESIA,NA,NA,34.7
OTHR RUBBER PRODCT EXCPT FOOTW                    ,IRAN,NA,NA,0.26
OTHR RUBBER PRODCT EXCPT FOOTW                    ,IRAQ,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,IRELAND,NA,NA,0.74
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ISRAEL,NA,NA,0.82
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ITALY,NA,NA,82.65
OTHR RUBBER PRODCT EXCPT FOOTW                    ,JAPAN,NA,NA,248.09
OTHR RUBBER PRODCT EXCPT FOOTW                    ,JORDAN,NA,NA,0.02
OTHR RUBBER PRODCT EXCPT FOOTW                    ,KAZAKHSTAN,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,KENYA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,KOREA DP RP,NA,NA,0.01
OTHR RUBBER PRODCT EXCPT FOOTW                    ,KOREA RP,NA,NA,359.99
OTHR RUBBER PRODCT EXCPT FOOTW                    ,KUWAIT,NA,NA,0.86
OTHR RUBBER PRODCT EXCPT FOOTW                    ,LATVIA,NA,NA,0.07
OTHR RUBBER PRODCT EXCPT FOOTW                    ,LIECHTENSTEIN,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,LITHUANIA,NA,NA,1.57
OTHR RUBBER PRODCT EXCPT FOOTW                    ,LUXEMBOURG,NA,NA,0.18
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MACAO,NA,NA,0.02
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MACEDONIA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MADAGASCAR,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MALAYSIA,NA,NA,362.82
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MALDIVES,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MALI,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MALTA,NA,NA,0.32
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MAURITIUS,NA,NA,0.04
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MEXICO,NA,NA,2.27
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MONACO,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MOROCCO,NA,NA,0.03
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MOZAMBIQUE,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,MYANMAR,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NEPAL,NA,NA,0.04
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NETHERLAND,NA,NA,27.88
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NETHERLANDANTIL,NA,NA,0.19
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NEW CALEDONIA,NA,NA,0.02
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NEW ZEALAND,NA,NA,0.4
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NIGER,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NIGERIA,NA,NA,0.02
OTHR RUBBER PRODCT EXCPT FOOTW                    ,NORWAY,NA,NA,0.39
OTHR RUBBER PRODCT EXCPT FOOTW                    ,OMAN,NA,NA,1.59
OTHR RUBBER PRODCT EXCPT FOOTW                    ,PAPUA N GNA,NA,NA,0.03
OTHR RUBBER PRODCT EXCPT FOOTW                    ,PARAGUAY,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,PERU,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,PHILIPPINES,NA,NA,0.98
OTHR RUBBER PRODCT EXCPT FOOTW                    ,POLAND,NA,NA,71.03
OTHR RUBBER PRODCT EXCPT FOOTW                    ,PORTUGAL,NA,NA,0.46
OTHR RUBBER PRODCT EXCPT FOOTW                    ,PUERTO RICO,NA,NA,0.04
OTHR RUBBER PRODCT EXCPT FOOTW                    ,QATAR,NA,NA,2.55
OTHR RUBBER PRODCT EXCPT FOOTW                    ,REUNION,NA,NA,0.35
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ROMANIA,NA,NA,2.45
OTHR RUBBER PRODCT EXCPT FOOTW                    ,RUSSIA,NA,NA,145.83
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SAMOA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SAUDI ARAB,NA,NA,44.39
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SENEGAL,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SERBIA,NA,NA,0.03
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SEYCHELLES,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SINGAPORE,NA,NA,174.76
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SLOVAK REP,NA,NA,0.37
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SLOVENIA,NA,NA,12.16
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SOUTH AFRICA,NA,NA,0.97
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SPAIN,NA,NA,12.45
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SRI LANKA DSR,NA,NA,22.1
OTHR RUBBER PRODCT EXCPT FOOTW                    ,ST HELENA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SWAZILAND,NA,NA,0.01
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SWEDEN,NA,NA,16.91
OTHR RUBBER PRODCT EXCPT FOOTW                    ,SWITZERLAND,NA,NA,8.13
OTHR RUBBER PRODCT EXCPT FOOTW                    ,TAIWAN,NA,NA,50.36
OTHR RUBBER PRODCT EXCPT FOOTW                    ,TANZANIA REP,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,THAILAND,NA,NA,168.22
OTHR RUBBER PRODCT EXCPT FOOTW                    ,TOGO,NA,NA,0.15
OTHR RUBBER PRODCT EXCPT FOOTW                    ,TRINIDAD,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,TUNISIA,NA,NA,0.22
OTHR RUBBER PRODCT EXCPT FOOTW                    ,TURKEY,NA,NA,12
OTHR RUBBER PRODCT EXCPT FOOTW                    ,U ARAB EMTS,NA,NA,61.83
OTHR RUBBER PRODCT EXCPT FOOTW                    ,U K,NA,NA,75.49
OTHR RUBBER PRODCT EXCPT FOOTW                    ,U S A,NA,NA,212.37
OTHR RUBBER PRODCT EXCPT FOOTW                    ,UGANDA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,UKRAINE,NA,NA,0.13
OTHR RUBBER PRODCT EXCPT FOOTW                    ,UNSPECIFIED,NA,NA,0.1
OTHR RUBBER PRODCT EXCPT FOOTW                    ,US MINOR OUTLYING ISLANDS,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,UZBEKISTAN,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,VENEZUELA,NA,NA,0
OTHR RUBBER PRODCT EXCPT FOOTW                    ,VIETNAM SOC REP,NA,NA,19.28
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",ARGENTINA,NA,NA,0.14
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",AUSTRALIA,NA,NA,0.26
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",AUSTRIA,NA,NA,4.61
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",BAHARAIN IS,NA,NA,0.03
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",BANGLADESH PR,NA,NA,0.08
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",BELARUS,NA,NA,0.13
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",BELGIUM,NA,NA,7.14
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",BRAZIL,NA,NA,0.01
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",CANADA,NA,NA,1.46
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",CHINA P RP,NA,NA,161.48
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",COLOMBIA,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",CONGO D. REP.,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",CONGO P REP,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",COSTA RICA,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",COTE D' IVOIRE,NA,NA,0.12
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",CROATIA,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",CYPRUS,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",CZECH REPUBLIC,NA,NA,19.83
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",DENMARK,NA,NA,0.49
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",ESTONIA,NA,NA,0.08
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",FINLAND,NA,NA,0.11
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",FRANCE,NA,NA,5.69
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",GEORGIA,NA,NA,0.17
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",GERMANY,NA,NA,121.03
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",GREECE,NA,NA,0.06
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",HONG KONG,NA,NA,6
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",HUNGARY,NA,NA,4.08
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",INDONESIA,NA,NA,1.93
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",IRAN,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",IRELAND,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",ISRAEL,NA,NA,0.36
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",ITALY,NA,NA,18.63
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",JAPAN,NA,NA,4.25
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",JORDAN,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",KIRIBATI REP,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",KOREA RP,NA,NA,14.71
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",KUWAIT,NA,NA,0.01
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",LATVIA,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",LITHUANIA,NA,NA,0.04
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",MACEDONIA,NA,NA,0.39
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",MALAYSIA,NA,NA,0.42
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",MALDIVES,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",MAURITIUS,NA,NA,2.16
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",MEXICO,NA,NA,0.42
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",MOZAMBIQUE,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",MYANMAR,NA,NA,0.01
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",NEPAL,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",NETHERLAND,NA,NA,1.79
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",NEW ZEALAND,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",NORWAY,NA,NA,0.22
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",OMAN,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",PHILIPPINES,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",POLAND,NA,NA,1.58
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",PORTUGAL,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",QATAR,NA,NA,0.02
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",ROMANIA,NA,NA,0.05
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",RUSSIA,NA,NA,3.99
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SAUDI ARAB,NA,NA,0.3
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SINGAPORE,NA,NA,8.71
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SLOVAK REP,NA,NA,0.07
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SLOVENIA,NA,NA,1.72
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SOUTH AFRICA,NA,NA,0.52
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SPAIN,NA,NA,2.18
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SRI LANKA DSR,NA,NA,0.13
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SUDAN,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SWEDEN,NA,NA,2.85
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",SWITZERLAND,NA,NA,0.91
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",TAIWAN,NA,NA,3.9
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",THAILAND,NA,NA,0.53
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",TUNISIA,NA,NA,0
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",TURKEY,NA,NA,0.28
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",U ARAB EMTS,NA,NA,2.74
"RAILWY TRNSPRT EQUIPMNTS, PRTS                    ",U K,NA,NA,2.45
